id,nazivu,univerzitet,naziv,nivo,trajanje,polje,zvanje,skolarina,skolarina2,bs1,bs2,bs3,bs4,bs5,bs6,bs,ss1,ss2,ss3,ss4,ss5,ss6,ss,sss1,sss2,sss3,sss4,sss5,sss6,sss,studenata,zstudenata,espb_budzet,espb_samo
48,Филозофски факултет,Универзитет у Нишу,ДАС Историје,Докторске академске,180,Друштвено-хуманистичке науке,Доктор наука - историјске науке,110000,3000,0,3,1,,,,4,0,0,3,,,,3,0,0,0,,,,0,7,0,240,203
48,Филозофски факултет,Универзитет у Нишу,ДАС Филологије,Докторске академске,180,Друштвено-хуманистичке науке,Доктор наука филолошке науке,110000,3000,3,0,5,,,,8,20,4,11,,,,35,0,0,0,,,,0,43,1,316,836
48,Филозофски факултет,Универзитет у Нишу,ДАС Психологије,Докторске академске,180,Друштвено-хуманистичке науке,Доктор наука психолошке науке,110000,3000,4,3,2,,,,9,6,9,3,,,,18,0,0,0,,,,0,27,1,250,252
58,Факултет уметности,Универзитет у Нишу,Музичка теорија и педагогија,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани теоретичар уметности,120000,2000,11,16,17,19,,,63,9,6,0,0,,,15,,,,,,,0,78,13,2772,267
58,Факултет уметности,Универзитет у Нишу,Музичка теорија и педагогија,Мастер академске,60,Друштвено-хуманистичке науке,Мастер теоретичар уметности,120000,2000,10,,,,,,10,1,,,,,,1,0,,,,,,0,11,11,495,258
58,Факултет уметности,Универзитет у Нишу,Музичка теорија ,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани теоретичар уметности,120000,2500,,,,,,,0,,,,,,,0,,,,,,,0,0,0,0,0
50,Факултет спорта и физичког васпитања,Универзитет у Нишу,Мастер академске студије,Мастер академске,60,Друштвено-хуманистичке науке,Мастер професор физичког васпитања и кинезитерапије,110000,1500,25,,,,,,25,101,,,,,,101,,,,,,,0,126,55,25,125
50,Факултет спорта и физичког васпитања,Универзитет у Нишу,Основне академске студије,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани професор физичког васпитања и спорта (биомедицинске науке),100000,2500,142,168,168,216,,,694,59,24,18,116,,,217,,,,,,,0,911,121,140,55
50,Факултет спорта и физичког васпитања,Универзитет у Нишу,"Специјалистичке студије,спорт",Спец. струковне,60,Друштвено-хуманистичке науке,Специјалиста тренер,110000,1500,,,,,,,0,1,,,,,,1,,,,,,,0,1,4,0,25
50,Факултет спорта и физичког васпитања,Универзитет у Нишу,"основне струковне студије,спорт",Основне струковне,180,Друштвено-хуманистичке науке,Тренер,100000,1500,,,,,,,0,4,4,17,,,,25,,,,,,,0,25,1,0,30
50,Факултет спорта и физичког васпитања,Универзитет у Нишу,Докторске академске студије,Докторске академске,180,Друштвено-хуманистичке науке,"Доктор наука физичко васпитање, спорт и кинезитерапија",120000,2000,2,3,3,,,,8,6,4,4,,,,14,,,,,,,0,22,10,2,8
55,Правни факултет,Универзитет у Нишу,Основне академске студије права,Основне академске,240,Друштвено-хуманистичке науке,Дипломирани правник,83000,1000,281,264,157,222,,,924,75,115,337,1051,,,1578,1,0,0,0,,,1,2503,135,39835,25304
55,Правни факултет,Универзитет у Нишу,Мастер академске студије права- општи смер,Мастер академске,60,Друштвено-хуманистичке науке,Мастер правник,105000,1200,25,,,,,,25,40,,,,,,40,0,,,,,,0,65,25,971,552
